recipe_id,ingredient_id,ingredient_name,category,unit,qty
653,841, cooked rice ,grains,gram(s),48.0
656,3461, thyme leaves ,spices and seasonings,gram(s),0.625
656,3334, sugar ,baking products,gram(s),0.4166666666666667
656,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.20833333333333334
656,439, canned chickpeas ,canned/bottled vegetables,gram(s),91.83333333333333
656,718, fresh parsley ,fresh herbs,gram(s),13.200000000000001
657,3649, water ,beverages,gram(s),133.33333333333334
657,347, brown rice ,grains,gram(s),40.0
658,678, chili powder ,spices and seasonings,gram(s),2.5
658,3021, salt ,spices and seasonings,gram(s),1.25
660,2260, carrot ,fresh vegetables,gram(s),45.0
660,1434, snow peas ,fresh vegetables,gram(s),45.0
660,3573, unsalted peanuts ,nuts and seeds,gram(s),15.0
663,738, cinnamon ,spices and seasonings,gram(s),0.20833333333333334
663,2106, long grain rice ,grains,gram(s),40.0
665,2260, carrot ,fresh vegetables,gram(s),20.0
665,585, celery ,fresh vegetables,gram(s),20.0
665,3618, vegetable oil ,oils and fats,gram(s),7.5
666,2523, Parmesan cheese ,cheese,gram(s),7.5
666,718, fresh parsley ,fresh herbs,gram(s),2.5
666,3697, white pepper ,spices and seasonings,gram(s),0.1625
667,3227, smoked mozzarella cheese ,cheese,gram(s),14.5
671,3021, salt ,spices and seasonings,gram(s),0.625
673,1688, ground cumin ,spices and seasonings,gram(s),1.25
673,374, butter or margarine ,dairy,gram(s),7.5
673,2634, pine nuts ,nuts and seeds,gram(s),15.0
675,1032, dill weed ,spices and seasonings,gram(s),0.625
675,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.08125
676,1267, flour ,baking products,gram(s),10.0
676,3021, salt ,spices and seasonings,gram(s),0.4166666666666667
676,125, baking powder ,baking products,gram(s),0.4166666666666667
678,1029, dill ,spices and seasonings,gram(s),0.20833333333333334
682,203, green bell pepper ,fresh vegetables,gram(s),7.5
683,3415, tarragon ,spices and seasonings,gram(s),0.4166666666666667
683,1577, garlic powder ,spices and seasonings,gram(s),0.10833333333333334
684,236, blue cheese ,cheese,gram(s),1.875
684,718, fresh parsley ,fresh herbs,gram(s),1.875
684,704, chives ,spices and seasonings,gram(s),1.875
684,3021, salt ,spices and seasonings,gram(s),0.3125
684,219, black pepper ,spices and seasonings,gram(s),0.1625
685,1490, frozen chopped spinach ,frozen vegetables,gram(s),48.333333333333336
685,2428, ground nutmeg ,spices and seasonings,gram(s),0.20833333333333334
685,219, black pepper ,spices and seasonings,gram(s),0.10833333333333334
685,2140, lowfat low sodium swiss cheese ,cheese,gram(s),20.0
686,2358, Monterey Jack cheese ,cheese,gram(s),20.0
687,12, 2% lowfat milk ,dairy,gram(s),34.285714285714285
687,1492, frozen corn ,frozen vegetables,gram(s),32.5
688,219, black pepper ,spices and seasonings,gram(s),0.20833333333333334
688,142, dried basil ,spices and seasonings,gram(s),1.25
688,1086, oregano ,spices and seasonings,gram(s),0.8333333333333334
689,3460, thyme ,spices and seasonings,gram(s),0.625
689,1086, oregano ,spices and seasonings,gram(s),0.625
689,219, black pepper ,spices and seasonings,gram(s),0.3125
689,2442, olive oil ,oils and fats,gram(s),7.5
690,802, cooked brown rice ,grains,gram(s),120.0
690,2903, rice bran ,cereals,gram(s),13.200000000000001
690,3162, slivered almonds ,nuts and seeds,gram(s),13.200000000000001
690,60, apple juice ,frozen fruit,gram(s),10.0
691,3090, sesame seeds ,spices and seasonings,gram(s),0.4166666666666667
692,1798, hot pepper sauce ,condiments/sauces,milliliter(s),0.025
692,3507, tortilla chips ,snack foods,gram(s),6.0
693,1086, oregano ,spices and seasonings,gram(s),1.875
694,480, canned jalapeno peppers ,Mexican products,gram(s),0.4166666666666667
694,3021, salt ,spices and seasonings,gram(s),0.3125
694,1648, green onion ,fresh vegetables,gram(s),3.75
697,3021, salt ,spices and seasonings,gram(s),0.4166666666666667
697,781, skim milk ,dairy,gram(s),40.0
697,1225, feta cheese ,cheese,gram(s),13.200000000000001
699,2591, pepper ,spices and seasonings,gram(s),0.1625
701,1577, garlic powder ,spices and seasonings,gram(s),0.625
702,947, crushed oregano leaves ,spices and seasonings,gram(s),1.25
702,3334, sugar ,baking products,gram(s),1.25
702,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.3125
702,718, fresh parsley ,fresh herbs,gram(s),15.0
702,3287, spaghetti ,pasta/noodles,gram(s),58.0
705,3021, salt ,spices and seasonings,gram(s),0.20833333333333334
705,219, black pepper ,spices and seasonings,gram(s),0.10833333333333334
706,1684, ground cinnamon ,spices and seasonings,gram(s),0.078125
706,2442, olive oil ,oils and fats,gram(s),3.75
706,2201, macaroni ,pasta/noodles,gram(s),21.75
706,2634, pine nuts ,nuts and seeds,gram(s),7.5
707,841, cooked rice ,grains,gram(s),45.0
707,1648, green onion ,fresh vegetables,gram(s),15.0
710,3334, sugar ,baking products,gram(s),7.5
711,1577, garlic powder ,spices and seasonings,gram(s),0.20833333333333334
711,203, green bell pepper ,fresh vegetables,gram(s),40.0
711,3008, salami ,deli meats,gram(s),9.666666666666666
713,142, dried basil ,spices and seasonings,gram(s),0.9375
713,3021, salt ,spices and seasonings,gram(s),0.625
713,947, crushed oregano leaves ,spices and seasonings,gram(s),0.3125
713,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.1625
713,3618, vegetable oil ,oils and fats,gram(s),2.5
682,2527, dried parsley ,spices and seasonings,gram(s),7.5
682,374, butter or margarine ,dairy,gram(s),1.875
682,3842, chicken noodle soup mix ,soups,package(s),0.125
682,1237, fines herbes ,spices and seasonings,gram(s),0.15625
682,3480, tomato ,fresh vegetables,gram(s),15.0
696,2108, long grain wild rice ,grains,gram(s),21.75
696,60, apple juice ,frozen fruit,gram(s),39.900000000000006
696,3649, water ,beverages,gram(s),30.0
696,363, butter ,dairy,gram(s),3.75
696,1367, mushroom ,fresh vegetables,gram(s),30.0
696,585, celery ,fresh vegetables,gram(s),15.0
696,2282, onion ,fresh vegetables,gram(s),15.0
696,2527, dried parsley ,spices and seasonings,gram(s),15.0
696,3650, water chestnuts ,canned/bottled vegetables,gram(s),29.0
693,1577, garlic powder ,spices and seasonings,gram(s),0.625
626,2435, oil ,oils and fats,gram(s),3.75
626,678, chili powder ,spices and seasonings,gram(s),7.5
626,968, cumin ,spices and seasonings,gram(s),1.25
626,821, cooked kidney beans ,dried beans,gram(s),60.0
626,4229, cooked pinto beans ,dried beans,gram(s),60.0
626,3480, tomato ,fresh vegetables,gram(s),203.0
626,3021, salt ,spices and seasonings,gram(s),1.25
626,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.625
626,736, fresh cilantro ,fresh herbs,gram(s),7.5
646,527, canned tomato sauce ,tomato sauces,gram(s),30.0
645,2562, peanut oil ,oils and fats,gram(s),11.25
645,1486, frozen broccoli spears ,frozen vegetables,gram(s),72.5
645,638, chicken broth ,soups,gram(s),67.8
645,3636, vinegar ,vinegars,gram(s),1.25
645,889, cornstarch ,baking products,gram(s),3.75
645,3283, soy sauce ,Oriental products,gram(s),3.75
645,3162, slivered almonds ,nuts and seeds,gram(s),19.8
645,719, chopped pimientos ,condiments/sauces,gram(s),30.0
751,2253, apple ,fresh fruit,piece(s),0.25
751,1684, ground cinnamon ,spices and seasonings,gram(s),1.25
751,3649, water ,beverages,gram(s),15.0
751,3334, sugar ,baking products,gram(s),3.75
1020,756, cling peach halves in syrup ,canned/bottled fruit,gram(s),154.66666666666666
1020,967, cucumber ,fresh vegetables,gram(s),40.0
1020,1648, green onion ,fresh vegetables,gram(s),20.0
1020,2442, olive oil ,oils and fats,gram(s),5.0
1020,2196, plain lowfat yogurt ,dairy,gram(s),38.666666666666664
1020,1573, garlic clove ,fresh vegetables,piece(s),0.16666666666666666
1020,1334, fresh ginger root ,fresh herbs,gram(s),2.5
1020,2026, lemon pepper ,spices and seasonings,gram(s),0.4166666666666667
1020,1029, dill ,spices and seasonings,gram(s),0.4166666666666667
1020,804, cooked chicken ,meat/poultry,gram(s),120.0
1020,585, celery ,fresh vegetables,gram(s),40.0
1020,2936, roasted red peppers ,canned/bottled vegetables,gram(s),20.0
1020,3298, spinach ,canned/bottled vegetables,piece(s),0.5
1020,28, alfalfa sprouts ,fresh vegetables,piece(s),0.25
1021,2323, white wine vinegar ,vinegars,gram(s),7.5
1021,2442, olive oil ,oils and fats,gram(s),1.25
1021,1798, hot pepper sauce ,condiments/sauces,milliliter(s),0.03125
1021,3697, white pepper ,spices and seasonings,gram(s),0.3125
1021,841, cooked rice ,grains,gram(s),150.0
1021,2287, red bell pepper ,fresh vegetables,gram(s),30.0
1021,203, green bell pepper ,fresh vegetables,gram(s),30.0
1021,1650, green onions including tops ,fresh vegetables,gram(s),15.0
1021,2658, pitted black olive ,condiments/sauces,gram(s),15.0
1022,3551, turkey thigh ,meat/poultry,gram(s),284.375
1022,2282, onion ,fresh vegetables,gram(s),30.0
1022,142, dried basil ,spices and seasonings,gram(s),0.625
1022,3460, thyme ,spices and seasonings,gram(s),0.3125
1022,3531, turkey broth ,soups,gram(s),60.0
1022,889, cornstarch ,baking products,gram(s),3.75
1022,3649, water ,beverages,gram(s),15.0
1022,718, fresh parsley ,fresh herbs,gram(s),7.5
1023,2457, orange marmalade ,jams and jellies,gram(s),10.0
1023,2454, orange juice ,frozen fruit,gram(s),10.0
1023,2129, low sodium soy sauce ,Oriental products,gram(s),5.0
1023,1334, fresh ginger root ,fresh herbs,gram(s),0.8333333333333334
1023,1025, Dijon mustard ,condiments/sauces,gram(s),1.25
1023,3149, skinless chicken thighs ,meat/poultry,gram(s),265.4166666666667
1023,873, corn flakes ,cereals,gram(s),40.0
1023,2457, orange marmalade ,jams and jellies,gram(s),20.0
1023,1648, green onion ,fresh vegetables,gram(s),20.0
1023,732, cider vinegar ,vinegars,gram(s),5.0
1023,1334, fresh ginger root ,fresh herbs,gram(s),0.8333333333333334
1024,4286, skinned turkey thighs ,meat/poultry,gram(s),227.5
1024,2518, paprika ,spices and seasonings,gram(s),0.625
1024,1520, frozen orange juice concentrate ,frozen fruit,gram(s),30.0
1024,3649, water ,beverages,gram(s),19.8
1024,351, brown sugar ,baking products,gram(s),7.5
1024,3283, soy sauce ,Oriental products,gram(s),2.5
1024,1690, ground ginger ,spices and seasonings,gram(s),0.625
1024,2527, dried parsley ,spices and seasonings,gram(s),7.5
1025,374, butter or margarine ,dairy,gram(s),3.75
1025,585, celery ,fresh vegetables,gram(s),30.0
1025,2282, onion ,fresh vegetables,gram(s),15.0
1025,1108, dried thyme ,spices and seasonings,gram(s),0.625
1025,2722, poultry seasoning ,spices and seasonings,gram(s),0.15625
1025,1071, dried herb seasoned stuffing cubes ,bread products,gram(s),25.375
1025,638, chicken broth ,soups,gram(s),15.0
1025,1038, drained pitted tart cherries ,canned/bottled fruit,gram(s),58.0
1026,3298, spinach ,canned/bottled vegetables,gram(s),360.0
1026,851, cooked turkey ,meat/poultry,gram(s),120.0
1026,1337, fresh grapefruit ,fresh fruit,gram(s),180.0
1026,2283, orange ,fresh fruit,gram(s),120.0
1026,1780, honey ,sweeteners,gram(s),1.25
1026,1135, dry mustard ,condiments/sauces,gram(s),0.625
1026,2518, paprika ,spices and seasonings,gram(s),0.625
1026,1577, garlic powder ,spices and seasonings,gram(s),0.3125
1026,2690, poppy seeds ,spices and seasonings,gram(s),0.625
1026,1690, ground ginger ,spices and seasonings,gram(s),0.15625
1026,2130, lowfat mayonnaise ,salad dressings,gram(s),15.0
1027,3299, spinach bunch ,fresh vegetables,gram(s),58.0
1027,2092, lowfat ricotta cheese ,cheese,gram(s),26.8
1027,1025, Dijon mustard ,condiments/sauces,gram(s),1.6666666666666667
1027,2394, natural California pistachios ,nuts and seeds,gram(s),13.200000000000001
1027,1292, fresh basil ,fresh herbs,gram(s),5.0
1028,2121, low calorie Italian salad dressing ,salad dressings,gram(s),60.0
1028,2129, low sodium soy sauce ,Oriental products,gram(s),2.5
1028,1334, fresh ginger root ,fresh herbs,gram(s),1.25
1028,3002, salad greens ,fresh vegetables,gram(s),480.0
1028,736, fresh cilantro ,fresh herbs,gram(s),15.0
1028,1648, green onion ,fresh vegetables,gram(s),15.0
1028,35, almonds ,nuts and seeds,gram(s),15.0
1028,3090, sesame seeds ,spices and seasonings,gram(s),7.5
1029,2037, lentils ,dried beans,gram(s),40.2
1029,3649, water ,beverages,gram(s),90.0
1029,2130, lowfat mayonnaise ,salad dressings,gram(s),15.0
1029,1648, green onion ,fresh vegetables,gram(s),7.5
1029,3392, tabasco sauce ,condiments/sauces,gram(s),0.15625
1029,804, cooked chicken ,meat/poultry,gram(s),60.0
1029,585, celery ,fresh vegetables,gram(s),30.0
1029,967, cucumber ,fresh vegetables,gram(s),30.0
1029,203, green bell pepper ,fresh vegetables,gram(s),15.0
1029,2630, pimientos ,condiments/sauces,gram(s),14.5
1029,3002, salad greens ,fresh vegetables,gram(s),240.0
1030,2645, canned pineapple tidbits in juice ,canned/bottled fruit,gram(s),29.0
1030,1880, red pepper jelly ,jams and jellies,gram(s),43.5
1030,363, butter ,dairy,gram(s),1.875
1030,2282, onion ,fresh vegetables,gram(s),30.0
1030,802, cooked brown rice ,grains,gram(s),120.0
1030,975, currants ,fresh fruit,gram(s),22.5
1030,2200, macadamia nuts ,nuts and seeds,gram(s),22.5
1030,638, chicken broth ,soups,gram(s),15.0
1030,965, crystallized ginger ,spices and seasonings,gram(s),2.8125
1031,1086, oregano ,spices and seasonings,gram(s),1.25
1031,1577, garlic powder ,spices and seasonings,gram(s),0.625
1031,2449, onion powder ,spices and seasonings,gram(s),0.625
1031,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.625
1031,1367, mushroom ,fresh vegetables,gram(s),58.0
1031,527, canned tomato sauce ,tomato sauces,gram(s),116.0
1031,2234, marsala ,alcoholic beverages,gram(s),30.0
1032,1238, fine soft bread crumbs ,bread products,gram(s),45.0
1032,2282, onion ,fresh vegetables,gram(s),15.0
1032,12, 2% lowfat milk ,dairy,gram(s),15.0
1032,718, fresh parsley ,fresh herbs,gram(s),3.75
1032,3021, salt ,spices and seasonings,gram(s),1.25
1032,2738, prepared mustard ,condiments/sauces,gram(s),1.25
1032,2735, prepared horseradish ,condiments/sauces,gram(s),1.25
1032,3787, Worcestershire sauce ,condiments/sauces,gram(s),0.625
1032,1081, marjoram ,spices and seasonings,gram(s),0.3125
1032,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.15625
1032,1708, ground turkey ,meat/poultry,gram(s),113.75
1033,2454, orange juice ,frozen fruit,gram(s),20.0
1033,1882, jellied cranberry sauce ,canned/bottled fruit,gram(s),10.0
1033,2457, orange marmalade ,jams and jellies,gram(s),5.0
1033,3550, turkey tenderloin ,meat/poultry,gram(s),132.70833333333334
1033,872, corn flake crumbs ,cereals,gram(s),40.0
1034,3618, vegetable oil ,oils and fats,gram(s),2.5
1034,2270, garlic ,fresh vegetables,piece(s),0.3333333333333333
1034,632, chicken breast ,meat/poultry,gram(s),75.83333333333333
1034,347, brown rice ,grains,gram(s),40.0
1034,638, chicken broth ,soups,gram(s),120.0
1034,3021, salt ,spices and seasonings,gram(s),0.8333333333333334
1034,1700, ground pepper ,spices and seasonings,gram(s),0.4166666666666667
1035,3287, spaghetti ,pasta/noodles,gram(s),43.5
1035,2523, Parmesan cheese ,cheese,gram(s),19.8
1035,2220, margarine ,dairy,gram(s),9.375
1035,2282, onion ,fresh vegetables,gram(s),60.0
1035,117, frozen mixed vegetables ,frozen vegetables,gram(s),72.5
1035,1267, flour ,baking products,gram(s),7.5
1035,2722, poultry seasoning ,spices and seasonings,gram(s),1.25
1035,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.1625
1035,2417, nonfat milk ,dairy,gram(s),90.0
1035,851, cooked turkey ,meat/poultry,gram(s),120.0
1036,3799, yellow corn meal ,grains,gram(s),7.5
1036,1484, frozen bread dough ,frozen baking products,whole,0.16666666666666666
1036,2442, olive oil ,oils and fats,gram(s),2.5
1036,2358, Monterey Jack cheese ,cheese,gram(s),29.0
1036,3231, smoked or roast chicken ,meat/poultry,gram(s),29.0
1036,736, fresh cilantro ,fresh herbs,gram(s),1.6666666666666667
1037,3063, seasoned salt ,spices and seasonings,gram(s),0.8333333333333334
1037,980, curry powder ,spices and seasonings,gram(s),0.20833333333333334
1037,3041, savory leaves ,spices and seasonings,gram(s),0.20833333333333334
1037,3697, white pepper ,spices and seasonings,gram(s),0.20833333333333334
1037,386, buttermilk ,dairy,gram(s),40.0
1037,2108, long grain wild rice ,grains,gram(s),58.0
1037,638, chicken broth ,soups,gram(s),220.0
1037,1288, fresh asparagus ,fresh vegetables,gram(s),75.83333333333333
1037,35, almonds ,nuts and seeds,gram(s),5.0
1037,2630, pimientos ,condiments/sauces,gram(s),5.0
1038,804, cooked chicken ,meat/poultry,gram(s),120.0
1038,1002, dark sweet cherries ,canned/bottled fruit,gram(s),60.0
1038,2288, red onion ,fresh vegetables,gram(s),30.0
1038,585, celery ,fresh vegetables,gram(s),30.0
1038,2577, pecans ,nuts and seeds,gram(s),30.0
1038,2130, lowfat mayonnaise ,salad dressings,gram(s),30.0
1038,2196, plain lowfat yogurt ,dairy,gram(s),15.0
1038,729, chutney ,condiments/sauces,gram(s),15.0
1038,1690, ground ginger ,spices and seasonings,gram(s),0.3125
1038,3002, salad greens ,fresh vegetables,gram(s),240.0
1039,2194, lowfat vanilla yogurt ,dairy,gram(s),30.0
1039,2130, lowfat mayonnaise ,salad dressings,gram(s),20.0
1039,3021, salt ,spices and seasonings,gram(s),0.20833333333333334
1039,738, cinnamon ,spices and seasonings,gram(s),0.20833333333333334
1039,802, cooked brown rice ,grains,gram(s),120.0
1039,585, celery ,fresh vegetables,gram(s),50.0
1039,3640, walnuts ,nuts and seeds,gram(s),30.0
1039,2788, raisins ,dried fruit,gram(s),30.0
1040,338, broccoli flowerettes ,fresh vegetables,gram(s),90.0
1040,1360, fresh mushroom ,fresh vegetables,gram(s),30.0
1040,1648, green onion ,fresh vegetables,gram(s),15.0
1040,2287, red bell pepper ,fresh vegetables,gram(s),15.0
1040,3538, turkey ham ,deli meats,gram(s),60.0
1040,4289, plain nonfat yogurt ,dairy,gram(s),30.0
1040,2417, nonfat milk ,dairy,gram(s),15.0
1040,889, cornstarch ,baking products,gram(s),2.5
1040,1025, Dijon mustard ,condiments/sauces,gram(s),1.25
1040,1696, nutmeg ,spices and seasonings,gram(s),0.15625
1040,2523, Parmesan cheese ,cheese,gram(s),7.5
1041,889, cornstarch ,baking products,gram(s),2.5
1041,1860, Italian seasoning ,spices and seasonings,gram(s),1.25
1041,3021, salt ,spices and seasonings,gram(s),0.325
1041,2855, red hot pepper flakes ,spices and seasonings,gram(s),0.3125
1041,2125, low sodium chicken bouillon ,soups,gram(s),30.0
1041,3704, white wine ,alcoholic beverages,gram(s),30.0
1041,3528, turkey breast cutlet ,meat/poultry,gram(s),113.75
1041,1648, green onion ,fresh vegetables,gram(s),30.0
1041,1573, garlic clove ,fresh vegetables,piece(s),0.5
1041,2220, margarine ,dairy,gram(s),3.75
1042,1708, ground turkey ,meat/poultry,gram(s),56.875
1042,2282, onion ,fresh vegetables,gram(s),30.0
1042,2527, dried parsley ,spices and seasonings,gram(s),1.875
1042,1087, dried oregano ,spices and seasonings,gram(s),1.875
1042,3480, tomato ,fresh vegetables,gram(s),30.0
1042,967, cucumber ,fresh vegetables,gram(s),30.0
1042,1225, feta cheese ,cheese,gram(s),7.25
1043,3304, spiral pasta ,pasta/noodles,gram(s),48.333333333333336
1043,985, cut asparagus tips ,fresh vegetables,gram(s),80.0
1043,2305, yellow squash ,fresh vegetables,gram(s),80.0
1043,2287, red bell pepper ,fresh vegetables,gram(s),80.0
1043,911, cracker meal ,grains,gram(s),20.0
1043,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.20833333333333334
1043,2528, parsley flakes ,spices and seasonings,gram(s),0.8333333333333334
1043,3460, thyme ,spices and seasonings,gram(s),0.4166666666666667
1043,570, cashews ,nuts and seeds,gram(s),13.200000000000001
1043,2196, plain lowfat yogurt ,dairy,gram(s),20.0
1043,2341, Miracle Whip Lite ,salad dressings,gram(s),2.5
1043,12, 2% lowfat milk ,dairy,gram(s),40.0
1044,493, vegetable juice ,canned/bottled juice,gram(s),90.0
1044,1267, flour ,baking products,gram(s),3.75
1044,2518, paprika ,spices and seasonings,gram(s),5.0
1044,3063, seasoned salt ,spices and seasonings,gram(s),1.25
1044,2442, olive oil ,oils and fats,gram(s),2.5
1044,1650, green onions including tops ,fresh vegetables,gram(s),60.0
1044,3148, skinless chicken breasts ,meat/poultry,gram(s),113.75
1044,3271, sour cream ,dairy,gram(s),15.0
1044,841, cooked rice ,grains,gram(s),120.0
1045,1577, garlic powder ,spices and seasonings,gram(s),0.043333333333333335
1045,804, cooked chicken ,meat/poultry,gram(s),12.566666666666666
1045,492, picante sauce ,Mexican products,gram(s),3.0
1045,1648, green onion ,fresh vegetables,gram(s),2.0
1045,2537, part skim mozzarella cheese ,cheese,gram(s),12.0
1045,2658, pitted black olive ,condiments/sauces,gram(s),4.35
1046,4298," cooked broiler-fryer, boned, skinned ",meat/poultry,gram(s),398.125
1046,3480, tomato ,fresh vegetables,gram(s),116.0
1046,638, chicken broth ,soups,gram(s),60.0
1046,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.3125
1046,3021, salt ,spices and seasonings,gram(s),0.3125
1046,142, dried basil ,spices and seasonings,gram(s),0.3125
1047,851, cooked turkey ,meat/poultry,gram(s),90.0
1047,585, celery ,fresh vegetables,gram(s),80.0
1047,1616, Granny Smith apple ,fresh fruit,gram(s),80.0
1047,2788, raisins ,dried fruit,gram(s),10.0
1047,2130, lowfat mayonnaise ,salad dressings,gram(s),5.0
1047,2196, plain lowfat yogurt ,dairy,gram(s),5.0
1047,1696, nutmeg ,spices and seasonings,gram(s),0.20833333333333334
1047,1684, ground cinnamon ,spices and seasonings,gram(s),0.20833333333333334
1048,3436, teriyaki sauce ,Oriental products,gram(s),10.0
1048,3649, water ,beverages,gram(s),10.0
1048,282, skinless boneless chicken breast ,meat/poultry,gram(s),75.83333333333333
1048,3618, vegetable oil ,oils and fats,gram(s),5.0
1048,117, frozen mixed vegetables ,frozen vegetables,gram(s),77.33333333333333
1048,1690, ground ginger ,spices and seasonings,gram(s),0.4166666666666667
1048,3704, white wine ,alcoholic beverages,gram(s),13.200000000000001
1048,889, cornstarch ,baking products,gram(s),2.5
1048,3649, water ,beverages,gram(s),2.5
1048,802, cooked brown rice ,grains,gram(s),120.0
1049,781, skim milk ,dairy,gram(s),3.75
1049,3058, seasoned bread crumbs ,bread products,gram(s),30.0
1049,2523, Parmesan cheese ,cheese,gram(s),7.5
1049,3528, turkey breast cutlet ,meat/poultry,gram(s),113.75
1049,1842, Italian cooking sauce ,tomato products,gram(s),60.0
1050,3147, skinless turkey breast ,meat/poultry,gram(s),75.83333333333333
1050,889, cornstarch ,baking products,gram(s),2.5
1050,3021, salt ,spices and seasonings,gram(s),0.8333333333333334
1050,3649, water ,beverages,gram(s),1.6666666666666667
1050,3283, soy sauce ,Oriental products,gram(s),0.8333333333333334
1050,2282, onion ,fresh vegetables,gram(s),40.0
1050,3618, vegetable oil ,oils and fats,gram(s),7.5
1050,585, celery ,fresh vegetables,gram(s),40.0
1050,2642, pineapple juice ,fruit juices,gram(s),10.0
1051,2019, lemon juice ,fruit juices,gram(s),3.75
1051,3460, thyme ,spices and seasonings,gram(s),0.4166666666666667
1051,3021, salt ,spices and seasonings,gram(s),0.4166666666666667
1051,219, black pepper ,spices and seasonings,gram(s),0.20833333333333334
1051,580, cayenne pepper ,spices and seasonings,gram(s),0.10833333333333334
1051,2130, lowfat mayonnaise ,salad dressings,gram(s),20.0
1051,804, cooked chicken ,meat/poultry,gram(s),120.0
1051,1648, green onion ,fresh vegetables,gram(s),40.0
1051,203, green bell pepper ,fresh vegetables,gram(s),20.0
1051,585, celery ,fresh vegetables,gram(s),20.0
1051,3480, tomato ,fresh vegetables,gram(s),120.0
1052,3480, tomato ,fresh vegetables,gram(s),142.1875
1052,363, butter ,dairy,gram(s),3.75
1052,282, skinless boneless chicken breast ,meat/poultry,gram(s),113.75
1052,1573, garlic clove ,fresh vegetables,gram(s),0.9375
1052,1292, fresh basil ,fresh herbs,gram(s),15.0
1052,2459, orange peel ,fresh fruit,gram(s),1.25
1052,3021, salt ,spices and seasonings,gram(s),0.9375
1052,1222, fennel seeds ,spices and seasonings,gram(s),0.625
1052,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.1625
1052,1648, green onion ,fresh vegetables,gram(s),15.0
1053,2442, olive oil ,oils and fats,gram(s),3.75
1053,2282, onion ,fresh vegetables,gram(s),30.0
1053,3497, canned tomatoes in puree ,tomato products,gram(s),203.0
1053,3649, water ,beverages,gram(s),30.0
1053,3334, sugar ,baking products,gram(s),3.75
1053,1086, oregano ,spices and seasonings,gram(s),1.25
1053,804, cooked chicken ,meat/poultry,gram(s),180.0
1053,2523, Parmesan cheese ,cheese,gram(s),7.5
1053,2537, part skim mozzarella cheese ,cheese,gram(s),29.0
1054,2902, rice ,grains,gram(s),30.0
1054,2220, margarine ,dairy,gram(s),2.5
1054,2270, garlic ,fresh vegetables,piece(s),0.25
1054,1351, fresh lemon peel ,fresh fruit,gram(s),0.625
1054,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.1625
1054,1215, fat-free chicken broth ,soups,gram(s),60.0
1055,3618, vegetable oil ,oils and fats,gram(s),7.5
1055,1199, evaporated milk ,canned dairy,gram(s),60.0
1055,1780, honey ,sweeteners,gram(s),7.5
1055,3021, salt ,spices and seasonings,gram(s),1.25
1055,2428, ground nutmeg ,spices and seasonings,gram(s),0.3125
1055,1685, ground cloves ,spices and seasonings,gram(s),0.3125
1055,3372, sweet potatoes in syrup ,canned/bottled vegetables,gram(s),116.0
1055,2788, raisins ,dried fruit,gram(s),15.0
1057,632, chicken breast ,meat/poultry,gram(s),85.3125
1057,3021, salt ,spices and seasonings,gram(s),0.3125
1057,219, black pepper ,spices and seasonings,gram(s),0.3125
1057,3618, vegetable oil ,oils and fats,gram(s),1.875
1057,3240, smoked turkey sausage ,deli meats,gram(s),42.65625
1057,585, celery ,fresh vegetables,gram(s),30.0
1057,2902, rice ,grains,gram(s),60.0
1057,580, cayenne pepper ,spices and seasonings,gram(s),0.234375
1057,638, chicken broth ,soups,gram(s),75.0
1057,1648, green onion ,fresh vegetables,gram(s),30.0
1058,889, cornstarch ,baking products,gram(s),7.5
1058,3649, water ,beverages,gram(s),11.25
1058,1443, fresh tarragon ,fresh herbs,gram(s),7.5
1058,718, fresh parsley ,fresh herbs,gram(s),3.75
1058,2019, lemon juice ,fruit juices,gram(s),3.75
1058,2196, plain lowfat yogurt ,dairy,gram(s),30.0
1059,59, apple cider vinegar ,vinegars,gram(s),3.75
1059,3021, salt ,spices and seasonings,gram(s),0.625
1059,1339, fresh ground black pepper ,spices and seasonings,gram(s),0.3125
1059,3063, seasoned salt ,spices and seasonings,gram(s),0.3125
1059,2196, plain lowfat yogurt ,dairy,gram(s),29.0
1060,3148, skinless chicken breasts ,meat/poultry,gram(s),116.0
1060,2158, lowcal Italian salad dressing ,salad dressings,gram(s),29.0
1060,1840, Italian bread crumbs ,bread products,gram(s),15.0
1060,1292, fresh basil ,fresh herbs,gram(s),2.5
1060,2523, Parmesan cheese ,cheese,gram(s),2.5
1060,49, angel hair pasta ,pasta/noodles,gram(s),120.0
1060,1507, frozen green peas ,frozen vegetables,gram(s),60.0
1060,2442, olive oil ,oils and fats,gram(s),2.5
1061,3550, turkey tenderloin ,meat/poultry,gram(s),113.75
1061,2282, onion ,fresh vegetables,gram(s),30.0
1061,585, celery ,fresh vegetables,gram(s),30.0
